"ђозподґл постґйного населеннЯ за окремими вґковими групами
всього населеннЯ
0Р14
рокґв
0Р15
рокґв
0Р17
рокґв
16Р59
рокґв
15Р64
роки
18 рокґв
ґ старше
60 рокґв
ґ старше
65 рокґв
ґ старше
1995
1224,9
245,8
261,8
293,4
716,4
784,6
931,5
246,7
194,5
1996
1213,4
240,5
257,0
288,5
711,9
778,8
924,9
244,5
194,1
1997
1199,6
234,7
250,7
282,2
704,2
775,0
917,4
244,7
189,9
1998
1185,9
228,2
244,0
275,7
691,8
773,5
910,2
250,1
184,2
1999
1171,6
219,5
236,7
267,7
679,9
775,2
903,9
255,0
176,9
2000
1156,0
210,0
227,3
259,3
670,7
774,1
896,7
258,0
171,9
2001
1140,0
200,4
217,8
251,4
664,0
769,3
888,6
258,2
170,3
20021
1125,7
189,6
208,1
241,8
657,4
763,9
883,9
260,2
172,2
2003
1109,3
179,8
197,4
232,7
655,6
752,4
876,6
256,3
177,1
2004
1093,6
171,3
188,1
223,4
655,2
741,2
870,2
250,3
181,1
2005
1077,5
164,0
179,8
213,0
651,6
729,1
864,5
246,1
184,4
2006
1060,8
156,9
172,1
203,3
651,0
719,0
857,5
237,7
184,9
2007
1046,7
151,1
165,9
195,6
646,2
709,6
851,1
234,6
186,0
2008
1033,3
146,9
160,4
189,1
641,8
702,5
844,2
231,1
183,9
2009
1020,6
144,0
156,6
183,6
634,4
697,0
837,0
229,6
179,6
2010
1011,4
142,4
154,4
179,2
626,4
692,0
832,2
230,6
177,0
2011
1003,6
141,2
152,6
175,9
620,5
691,6
827,7
230,5
170,8
2012
996,0
140,6
151,2
173,6
613,7
686,2
822,4
231,1
169,2
2013
988,7
141,6
151,2
172,2
606,3
679,7
816,5
231,2
167,4
2014
981,1
142,8
151,7
170,9
598,8
671,1
810,2
230,6
167,2
2015
974,2
144,4
153,0
170,6
590,2
661,4
803,6
231,0
168,4
2016
966,7
145,0
153,5
170,2
583,0
652,5
796,5
230,2
169,2
2017
959,3
145,6
153,7
170,5
574,8
643,8
788,8
230,8
169,9
2018
949,8
144,6
153,0
169,3
565,6
634,7
780,5
231,2
170,5"
