"ђозподґл постґйного населеннЯ за окремими вґковими групами

всього населеннЯ

0Р14 рокґв

0Р15 рокґв

0Р17 рокґв

16Р59 рокґв

15Р64 роки

18 рокґв ґ старше

60 рокґв ґ старше

65 рокґв ґ старше

1995

1920,1

395,3

422,2

473,6

1137,8

1243,8

1446,5

360,1

281,0

1996

1906,7

386,1

413,7

465,3

1132,7

1237,8

1441,4

360,3

282,8

1997

1893,9

377,5

404,2

457,0

1123,6

1236,4

1436,9

366,1

280,0

1998

1880,1

364,2

394,4

447,1

1107,9

1240,9

1433,0

377,8

275,0

1999

1868,4

348,1

379,8

435,8

1099,8

1254,3

1432,6

388,8

266,0

2000

1851,9

330,9

361,7

422,4

1093,1

1261,4

1429,5

397,1

259,6

2001

1835,1

315,5

344,5

405,4

1090,6

1258,5

1429,7

400,0

261,1

 20021

1821,1

299,8

330,6

389,6

1086,3

1253,1

1432,1

402,9

268,1

2003

1802,6

285,8

312,9

371,1

1091,2

1239,8

1431,5

398,5

277,0

2004

1788,1

272,8

301,1

357,2

1096,9

1229,6

1430,9

390,1

285,7

2005

1773,1

262,4

288,8

342,8

1101,7

1218,5

1430,3

382,6

292,2

2006

1758,0

254,2

278,8

332,0

1109,0

1210,3

1426,0

370,2

293,5

2007

1745,3

248,4

271,5

321,0

1108,3

1202,7

1424,3

365,6

294,2

2008

1731,5

244,9

266,4

312,2

1104,5

1196,3

1419,3

360,6

290,3

2009

1722,1

244,8

264,9

307,9

1099,3

1194,4

1414,2

357,9

282,9

2010

1716,0

246,3

265,4

305,4

1092,0

1193,3

1410,6

358,6

276,4

2011

1711,9

247,8

266,2

304,0

1087,1

1197,8

1407,9

358,6

266,3

2012

1713,8

251,0

268,7

305,5

1084,1

1198,6

1408,3

361,0

264,2

2013

1716,3

256,4

272,8

308,2

1080,8

1198,5

1408,1

362,7

261,4

2014

1719,7

263,3

278,4

311,5

1078,1

1195,6

1408,2

363,2

260,8

2015

1723,5

271,5

286,0

316,8

1072,4

1190,2

1406,7

365,1

261,8

2016

1726,5

279,6

293,6

322,5

1065,9

1184,3

1404,0

367,0

262,6

2017

1728,7

286,9

300,5

328,5

1058,2

1177,6

1400,2

370,0

264,2

2018

1748,5

294,4

308,6

336,1

1064,1

1186,0

1412,4

375,8

268,1"
